Drug1,Drug2,cell,drug1_db,drug2_db,synergy,sideeffect,synergistic
GELDANAMYCIN,SORAFENIB,9,34,142,1.5125,0,1
GELDANAMYCIN,TOPOTECAN,9,34,287,4.8825,0,1
GEMCITABINE,BORTEZOMIB,9,468,130,14.2025,0,1
GEMCITABINE,DASATINIB,9,468,121,21.1325,0,1
GEMCITABINE,ERLOTINIB,9,468,251,5.97,0,1
GEMCITABINE,GELDANAMYCIN,9,468,34,15.8,0,1
GEMCITABINE,LAPATINIB,9,468,545,5.29,0,1
GEMCITABINE,SORAFENIB,9,468,142,-0.405,0,0
GEMCITABINE,SUNITINIB,9,468,727,5.0725,0,1
LAPATINIB,BORTEZOMIB,9,545,130,22.55,0,1
LAPATINIB,DASATINIB,9,545,121,7.475,0,1
LAPATINIB,ERLOTINIB,9,545,251,0.9425,0,1
LAPATINIB,GELDANAMYCIN,9,545,34,12.2875,0,1
LAPATINIB,SORAFENIB,9,545,142,3.265,0,1
LAPATINIB,TOPOTECAN,9,545,287,-1.9275,0,0
METFORMIN,BORTEZOMIB,9,660,130,4.1925,0,1
METFORMIN,DASATINIB,9,660,121,3.7875,0,1
METFORMIN,ERLOTINIB,9,660,251,3.35,0,1
METFORMIN,GELDANAMYCIN,9,660,34,1.8425,0,1
METFORMIN,LAPATINIB,9,660,545,7.1575,0,1
METFORMIN,SORAFENIB,9,660,142,2.8025,0,1
METFORMIN,SUNITINIB,9,660,727,10.225,0,1
METHOTREXATE,BORTEZOMIB,9,285,130,4.5225,0,1
METHOTREXATE,DASATINIB,9,285,121,2.3075,0,1
METHOTREXATE,ERLOTINIB,9,285,251,1.3725,0,1
METHOTREXATE,GELDANAMYCIN,9,285,34,1.78,0,1
METHOTREXATE,LAPATINIB,9,285,545,2.4075,0,1
METHOTREXATE,SORAFENIB,9,285,142,-1.535,0,0
METHOTREXATE,SUNITINIB,9,285,727,-0.5325,0,0
PACLITAXEL,BORTEZOMIB,9,702,130,14.225,0,1
PACLITAXEL,DASATINIB,9,702,121,3.3375,0,1
PACLITAXEL,ERLOTINIB,9,702,251,7.965,0,1
PACLITAXEL,GELDANAMYCIN,9,702,34,2.1225,0,1
PACLITAXEL,LAPATINIB,9,702,545,20.705,0,1
PACLITAXEL,SORAFENIB,9,702,142,1.58,0,1
PACLITAXEL,SUNITINIB,9,702,727,13.355,0,1
SUNITINIB,BORTEZOMIB,9,727,130,16.0825,0,1
SUNITINIB,DASATINIB,9,727,121,14.695,0,1
SUNITINIB,ERLOTINIB,9,727,251,8.54,0,1
SUNITINIB,GELDANAMYCIN,9,727,34,10.8475,0,1
SUNITINIB,LAPATINIB,9,727,545,12.0325,0,1
SUNITINIB,SORAFENIB,9,727,142,3.6725,0,1
SUNITINIB,TOPOTECAN,9,727,287,1.8975,0,1
TOPOTECAN,SORAFENIB,9,287,142,-1.375,0,0
VINBLASTINE,BORTEZOMIB,9,650,130,15.525,0,1
VINBLASTINE,DASATINIB,9,650,121,3.735,0,1
VINBLASTINE,ERLOTINIB,9,650,251,10.7275,0,1
VINBLASTINE,GELDANAMYCIN,9,650,34,2.0325,0,1
VINBLASTINE,LAPATINIB,9,650,545,7.4575,0,1
VINBLASTINE,SORAFENIB,9,650,142,5.105,0,1
VINBLASTINE,SUNITINIB,9,650,727,15.1925,0,1
VINORELBINE,BORTEZOMIB,9,332,130,15.7075,0,1
VINORELBINE,DASATINIB,9,332,121,4.5975,0,1
VINORELBINE,ERLOTINIB,9,332,251,14.045,0,1
VINORELBINE,GELDANAMYCIN,9,332,34,2.27,0,1
VINORELBINE,LAPATINIB,9,332,545,16.5475,0,1
VINORELBINE,SORAFENIB,9,332,142,4.775,0,1
VINORELBINE,SUNITINIB,9,332,727,15.1525,0,1
5-FU,BORTEZOMIB,69,663,130,2.1625,0,1
5-FU,DASATINIB,69,663,121,4.585,0,1
5-FU,ERLOTINIB,69,663,251,1.4,0,1
5-FU,GELDANAMYCIN,69,663,34,-2.41,0,0
5-FU,LAPATINIB,69,663,545,0.05,0,1
5-FU,SORAFENIB,69,663,142,5.7275,0,1
5-FU,SUNITINIB,69,663,727,6.5725,0,1
BORTEZOMIB,DASATINIB,69,130,121,1.9175,0,1
BORTEZOMIB,GELDANAMYCIN,69,130,34,0.5025,0,1
BORTEZOMIB,SORAFENIB,69,130,142,4.9575,0,1
BORTEZOMIB,TOPOTECAN,69,130,287,3.17,0,1
DASATINIB,GELDANAMYCIN,69,121,34,2.1325,0,1
DASATINIB,SORAFENIB,69,121,142,8.6425,0,1
DASATINIB,TOPOTECAN,69,121,287,-2.425,0,0
DEXAMETHASONE,BORTEZOMIB,69,205,130,2.32,0,1
DEXAMETHASONE,DASATINIB,69,205,121,3.1325,0,1
DEXAMETHASONE,ERLOTINIB,69,205,251,2.025,0,1
DEXAMETHASONE,GELDANAMYCIN,69,205,34,2.2875,0,1
DEXAMETHASONE,LAPATINIB,69,205,545,-0.92,0,0
DEXAMETHASONE,SORAFENIB,69,205,142,12.095,0,1
DEXAMETHASONE,SUNITINIB,69,205,727,13.9475,0,1
DOXORUBICIN,BORTEZOMIB,69,103,130,0.395,0,1
DOXORUBICIN,DASATINIB,69,103,121,0.7325,0,1
DOXORUBICIN,ERLOTINIB,69,103,251,-5.2875,0,0
DOXORUBICIN,GELDANAMYCIN,69,103,34,-5.6775,0,0
DOXORUBICIN,LAPATINIB,69,103,545,2.3675,0,1
DOXORUBICIN,SORAFENIB,69,103,142,-0.7375,0,0
DOXORUBICIN,SUNITINIB,69,103,727,-7.1725,0,0
ERLOTINIB,BORTEZOMIB,69,251,130,1.67,0,1
ERLOTINIB,DASATINIB,69,251,121,15.925,0,1
ERLOTINIB,GELDANAMYCIN,69,251,34,5.9125,0,1
ERLOTINIB,SORAFENIB,69,251,142,8.4575,0,1
ERLOTINIB,TOPOTECAN,69,251,287,4.255,0,1
ETOPOSIDE,BORTEZOMIB,69,324,130,0.9625,0,1
ETOPOSIDE,DASATINIB,69,324,121,2.825,0,1
ETOPOSIDE,ERLOTINIB,69,324,251,3.6375,0,1
ETOPOSIDE,GELDANAMYCIN,69,324,34,-2.1925,0,0
ETOPOSIDE,LAPATINIB,69,324,545,8.9,0,1
ETOPOSIDE,SORAFENIB,69,324,142,5.835,0,1
ETOPOSIDE,SUNITINIB,69,324,727,-4.9775,0,0
GELDANAMYCIN,SORAFENIB,69,34,142,7.75,0,1
GELDANAMYCIN,TOPOTECAN,69,34,287,1.2925,0,1
GEMCITABINE,BORTEZOMIB,69,468,130,2.7675,0,1
GEMCITABINE,DASATINIB,69,468,121,1.7225,0,1
GEMCITABINE,ERLOTINIB,69,468,251,3.1325,0,1
GEMCITABINE,GELDANAMYCIN,69,468,34,-1.785,0,0
GEMCITABINE,LAPATINIB,69,468,545,-4.1175,0,0
GEMCITABINE,SORAFENIB,69,468,142,3.3075,0,1
GEMCITABINE,SUNITINIB,69,468,727,-3.05,0,0
LAPATINIB,BORTEZOMIB,69,545,130,2.665,0,1
LAPATINIB,DASATINIB,69,545,121,16.68,0,1
LAPATINIB,ERLOTINIB,69,545,251,2.105,0,1
LAPATINIB,GELDANAMYCIN,69,545,34,8.415,0,1
LAPATINIB,SORAFENIB,69,545,142,13.1475,0,1
LAPATINIB,TOPOTECAN,69,545,287,2.955,0,1
METFORMIN,BORTEZOMIB,69,660,130,1.8425,0,1
METFORMIN,DASATINIB,69,660,121,3.9125,0,1
METFORMIN,ERLOTINIB,69,660,251,3.41,0,1
METFORMIN,GELDANAMYCIN,69,660,34,2.5975,0,1
METFORMIN,LAPATINIB,69,660,545,-2.08,0,0
METFORMIN,SORAFENIB,69,660,142,9.025,0,1
METFORMIN,SUNITINIB,69,660,727,3.64,0,1
METHOTREXATE,BORTEZOMIB,69,285,130,0.8825,0,1
METHOTREXATE,DASATINIB,69,285,121,-3.2975,0,0
METHOTREXATE,ERLOTINIB,69,285,251,-1.565,0,0
METHOTREXATE,GELDANAMYCIN,69,285,34,-1.6575,0,0
METHOTREXATE,LAPATINIB,69,285,545,-3.265,0,0
METHOTREXATE,SORAFENIB,69,285,142,6.5475,0,1
METHOTREXATE,SUNITINIB,69,285,727,-3.7425,0,0
PACLITAXEL,BORTEZOMIB,69,702,130,1.9325,0,1
PACLITAXEL,DASATINIB,69,702,121,7.0025,0,1
PACLITAXEL,ERLOTINIB,69,702,251,6.7325,0,1
PACLITAXEL,GELDANAMYCIN,69,702,34,-3.28,0,0
PACLITAXEL,LAPATINIB,69,702,545,16.85,0,1
PACLITAXEL,SORAFENIB,69,702,142,10.2825,0,1
PACLITAXEL,SUNITINIB,69,702,727,5.0825,0,1
SUNITINIB,BORTEZOMIB,69,727,130,1.84,0,1
SUNITINIB,DASATINIB,69,727,121,14.785,0,1
SUNITINIB,ERLOTINIB,69,727,251,11.0625,0,1
SUNITINIB,GELDANAMYCIN,69,727,34,9.1175,0,1
SUNITINIB,LAPATINIB,69,727,545,14.1625,0,1
SUNITINIB,SORAFENIB,69,727,142,6.1625,0,1
SUNITINIB,TOPOTECAN,69,727,287,-9.2525,0,0
TOPOTECAN,SORAFENIB,69,287,142,7.8425,0,1
VINBLASTINE,BORTEZOMIB,69,650,130,0.235,0,1
VINBLASTINE,DASATINIB,69,650,121,4.87,0,1
VINBLASTINE,ERLOTINIB,69,650,251,6.545,0,1
VINBLASTINE,GELDANAMYCIN,69,650,34,-4.4275,0,0
VINBLASTINE,LAPATINIB,69,650,545,7.4275,0,1
VINBLASTINE,SORAFENIB,69,650,142,12.42,0,1
VINBLASTINE,SUNITINIB,69,650,727,3.8675,0,1
VINORELBINE,BORTEZOMIB,69,332,130,-1.8225,0,0
VINORELBINE,DASATINIB,69,332,121,5.2875,0,1
VINORELBINE,ERLOTINIB,69,332,251,14.105,0,1
VINORELBINE,GELDANAMYCIN,69,332,34,-4.78,0,0
VINORELBINE,LAPATINIB,69,332,545,10.22,0,1
VINORELBINE,SORAFENIB,69,332,142,10.1975,0,1
VINORELBINE,SUNITINIB,69,332,727,8.1725,0,1
5-FU,BORTEZOMIB,56,663,130,4.4425,0,1
5-FU,DASATINIB,56,663,121,0.96,0,1
5-FU,ERLOTINIB,56,663,251,8.9825,0,1
5-FU,GELDANAMYCIN,56,663,34,-4.03,0,0
5-FU,LAPATINIB,56,663,545,-0.04,0,0
5-FU,SORAFENIB,56,663,142,2.015,0,1
5-FU,SUNITINIB,56,663,727,9.585,0,1
BORTEZOMIB,DASATINIB,56,130,121,7.015,0,1
BORTEZOMIB,GELDANAMYCIN,56,130,34,5.66,0,1
BORTEZOMIB,SORAFENIB,56,130,142,5.5025,0,1
BORTEZOMIB,TOPOTECAN,56,130,287,3.885,0,1
DASATINIB,GELDANAMYCIN,56,121,34,-0.255,0,0
DASATINIB,SORAFENIB,56,121,142,7.1725,0,1
DASATINIB,TOPOTECAN,56,121,287,-0.9775,0,0
DEXAMETHASONE,BORTEZOMIB,56,205,130,13.79,0,1
DEXAMETHASONE,DASATINIB,56,205,121,4.6425,0,1
DEXAMETHASONE,ERLOTINIB,56,205,251,9.2125,0,1
DEXAMETHASONE,GELDANAMYCIN,56,205,34,10.7175,0,1
DEXAMETHASONE,LAPATINIB,56,205,545,3.995,0,1
DEXAMETHASONE,SORAFENIB,56,205,142,11.2525,0,1
DEXAMETHASONE,SUNITINIB,56,205,727,13.53,0,1
DOXORUBICIN,BORTEZOMIB,56,103,130,1.9625,0,1
DOXORUBICIN,DASATINIB,56,103,121,1.1925,0,1
DOXORUBICIN,ERLOTINIB,56,103,251,2.5675,0,1
DOXORUBICIN,GELDANAMYCIN,56,103,34,0.7175,0,1
DOXORUBICIN,LAPATINIB,56,103,545,0.85,0,1
DOXORUBICIN,SORAFENIB,56,103,142,-2.0275,0,0
DOXORUBICIN,SUNITINIB,56,103,727,-2.58,0,0
ERLOTINIB,BORTEZOMIB,56,251,130,8.0225,0,1
ERLOTINIB,DASATINIB,56,251,121,9.185,0,1
ERLOTINIB,GELDANAMYCIN,56,251,34,8.035,0,1
ERLOTINIB,SORAFENIB,56,251,142,8.315,0,1
ERLOTINIB,TOPOTECAN,56,251,287,12.635,0,1
ETOPOSIDE,BORTEZOMIB,56,324,130,2.895,0,1
ETOPOSIDE,DASATINIB,56,324,121,-0.9125,0,0
ETOPOSIDE,ERLOTINIB,56,324,251,11.16,0,1
ETOPOSIDE,GELDANAMYCIN,56,324,34,3.89,0,1
ETOPOSIDE,LAPATINIB,56,324,545,2.6325,0,1
ETOPOSIDE,SORAFENIB,56,324,142,1.11,0,1
ETOPOSIDE,SUNITINIB,56,324,727,-3.0225,0,0
GELDANAMYCIN,SORAFENIB,56,34,142,4.1325,0,1
GELDANAMYCIN,TOPOTECAN,56,34,287,4.5725,0,1
GEMCITABINE,BORTEZOMIB,56,468,130,5.57,0,1
GEMCITABINE,DASATINIB,56,468,121,9.345,0,1
GEMCITABINE,ERLOTINIB,56,468,251,7.0725,0,1
GEMCITABINE,GELDANAMYCIN,56,468,34,7.22,0,1
GEMCITABINE,LAPATINIB,56,468,545,0.63,0,1
GEMCITABINE,SORAFENIB,56,468,142,-0.8825,0,0
GEMCITABINE,SUNITINIB,56,468,727,2.77,0,1
LAPATINIB,BORTEZOMIB,56,545,130,8.69,0,1
LAPATINIB,DASATINIB,56,545,121,-2.84,0,0
LAPATINIB,ERLOTINIB,56,545,251,1.5675,0,1
LAPATINIB,GELDANAMYCIN,56,545,34,2.5875,0,1
LAPATINIB,SORAFENIB,56,545,142,6.815,0,1
LAPATINIB,TOPOTECAN,56,545,287,1.49,0,1
METFORMIN,BORTEZOMIB,56,660,130,5.6325,0,1
METFORMIN,DASATINIB,56,660,121,-2.27,0,0
METFORMIN,ERLOTINIB,56,660,251,2.5425,0,1
METFORMIN,GELDANAMYCIN,56,660,34,-4.4175,0,0
METFORMIN,LAPATINIB,56,660,545,-2.7,0,0
METFORMIN,SORAFENIB,56,660,142,4.35,0,1
METFORMIN,SUNITINIB,56,660,727,2.565,0,1
METHOTREXATE,BORTEZOMIB,56,285,130,4.25,0,1
METHOTREXATE,DASATINIB,56,285,121,4.06,0,1
METHOTREXATE,ERLOTINIB,56,285,251,13.155,0,1
METHOTREXATE,GELDANAMYCIN,56,285,34,0.4325,0,1
METHOTREXATE,LAPATINIB,56,285,545,7.9875,0,1
METHOTREXATE,SORAFENIB,56,285,142,5.6175,0,1
METHOTREXATE,SUNITINIB,56,285,727,0.595,0,1
PACLITAXEL,BORTEZOMIB,56,702,130,3.695,0,1
PACLITAXEL,DASATINIB,56,702,121,6.45,0,1
PACLITAXEL,ERLOTINIB,56,702,251,13.4375,0,1
PACLITAXEL,GELDANAMYCIN,56,702,34,4.7375,0,1
PACLITAXEL,LAPATINIB,56,702,545,15.095,0,1
PACLITAXEL,SORAFENIB,56,702,142,7.0925,0,1
PACLITAXEL,SUNITINIB,56,702,727,10.2625,0,1
SUNITINIB,BORTEZOMIB,56,727,130,4.425,0,1
SUNITINIB,DASATINIB,56,727,121,13.625,0,1
SUNITINIB,ERLOTINIB,56,727,251,13.005,0,1
SUNITINIB,GELDANAMYCIN,56,727,34,8.1575,0,1
SUNITINIB,LAPATINIB,56,727,545,4.0125,0,1
SUNITINIB,SORAFENIB,56,727,142,5.405,0,1
SUNITINIB,TOPOTECAN,56,727,287,-0.715,0,0
TOPOTECAN,SORAFENIB,56,287,142,7.975,0,1
VINBLASTINE,BORTEZOMIB,56,650,130,3.8225,0,1
VINBLASTINE,DASATINIB,56,650,121,0.53,0,1
VINBLASTINE,ERLOTINIB,56,650,251,13.3875,0,1
VINBLASTINE,GELDANAMYCIN,56,650,34,-3.81,0,0
VINBLASTINE,LAPATINIB,56,650,545,4.425,0,1
VINBLASTINE,SORAFENIB,56,650,142,10.275,0,1
VINBLASTINE,SUNITINIB,56,650,727,1.0475,0,1
VINORELBINE,BORTEZOMIB,56,332,130,5.2525,0,1
VINORELBINE,DASATINIB,56,332,121,8.02,0,1
VINORELBINE,ERLOTINIB,56,332,251,16.3025,0,1
VINORELBINE,GELDANAMYCIN,56,332,34,1.4675,0,1
VINORELBINE,LAPATINIB,56,332,545,12.4825,0,1
VINORELBINE,SORAFENIB,56,332,142,7.5975,0,1
VINORELBINE,SUNITINIB,56,332,727,9.6075,0,1
5-FU,BORTEZOMIB,31,663,130,0.598,0,1
5-FU,DASATINIB,31,663,121,3.512,0,1
5-FU,ERLOTINIB,31,663,251,2.558,0,1
5-FU,GELDANAMYCIN,31,663,34,2.95,0,1
5-FU,LAPATINIB,31,663,545,-1.694,0,0
5-FU,SORAFENIB,31,663,142,1.818,0,1
5-FU,SUNITINIB,31,663,727,7.964,0,1
BORTEZOMIB,DASATINIB,31,130,121,2.3225,0,1
BORTEZOMIB,GELDANAMYCIN,31,130,34,1.7325,0,1
BORTEZOMIB,SORAFENIB,31,130,142,1.58,0,1
BORTEZOMIB,TOPOTECAN,31,130,287,1.8375,0,1
DASATINIB,GELDANAMYCIN,31,121,34,14.845,0,1
DASATINIB,SORAFENIB,31,121,142,9.764,0,1
DASATINIB,TOPOTECAN,31,121,287,5.906,0,1
DEXAMETHASONE,BORTEZOMIB,31,205,130,0.6475,0,1
DEXAMETHASONE,DASATINIB,31,205,121,1.18,0,1
DEXAMETHASONE,ERLOTINIB,31,205,251,-5.1925,0,0
DEXAMETHASONE,GELDANAMYCIN,31,205,34,-0.395,0,0
DEXAMETHASONE,LAPATINIB,31,205,545,-4.47,0,0
DEXAMETHASONE,SORAFENIB,31,205,142,0.24,0,1
DEXAMETHASONE,SUNITINIB,31,205,727,3.795,0,1
DOXORUBICIN,BORTEZOMIB,31,103,130,0.5675,0,1
DOXORUBICIN,DASATINIB,31,103,121,7.7325,0,1
DOXORUBICIN,ERLOTINIB,31,103,251,3.105,0,1
DOXORUBICIN,GELDANAMYCIN,31,103,34,0.5775,0,1
DOXORUBICIN,LAPATINIB,31,103,545,2.76,0,1
DOXORUBICIN,SORAFENIB,31,103,142,-4.0425,0,0
DOXORUBICIN,SUNITINIB,31,103,727,-0.4825,0,0
ERLOTINIB,BORTEZOMIB,31,251,130,1.192,0,1
ERLOTINIB,DASATINIB,31,251,121,1.185,0,1
ERLOTINIB,GELDANAMYCIN,31,251,34,9.835,0,1
ERLOTINIB,SORAFENIB,31,251,142,2.0775,0,1
ERLOTINIB,TOPOTECAN,31,251,287,9.5075,0,1
ETOPOSIDE,BORTEZOMIB,31,324,130,1.265,0,1
ETOPOSIDE,DASATINIB,31,324,121,9.3775,0,1
ETOPOSIDE,ERLOTINIB,31,324,251,9.15,0,1
ETOPOSIDE,GELDANAMYCIN,31,324,34,2.2625,0,1
ETOPOSIDE,LAPATINIB,31,324,545,5.575,0,1
ETOPOSIDE,SORAFENIB,31,324,142,2.7825,0,1
ETOPOSIDE,SUNITINIB,31,324,727,5.4475,0,1
GELDANAMYCIN,SORAFENIB,31,34,142,3.0575,0,1
GELDANAMYCIN,TOPOTECAN,31,34,287,1.7075,0,1
GEMCITABINE,BORTEZOMIB,31,468,130,0.085,0,1
GEMCITABINE,DASATINIB,31,468,121,9.7625,0,1
GEMCITABINE,ERLOTINIB,31,468,251,1.2025,0,1
GEMCITABINE,GELDANAMYCIN,31,468,34,-6.91,0,0
GEMCITABINE,LAPATINIB,31,468,545,-5.2275,0,0
GEMCITABINE,SORAFENIB,31,468,142,-5.0275,0,0
GEMCITABINE,SUNITINIB,31,468,727,0.4825,0,1
LAPATINIB,BORTEZOMIB,31,545,130,-0.988,0,0
LAPATINIB,DASATINIB,31,545,121,-0.695,0,0
LAPATINIB,ERLOTINIB,31,545,251,-3.294,0,0
LAPATINIB,GELDANAMYCIN,31,545,34,3.005,0,1
LAPATINIB,SORAFENIB,31,545,142,4.1,0,1
LAPATINIB,TOPOTECAN,31,545,287,-0.924,0,0
METFORMIN,BORTEZOMIB,31,660,130,-0.67,0,0
METFORMIN,DASATINIB,31,660,121,2.575,0,1
METFORMIN,ERLOTINIB,31,660,251,-3.9225,0,0
METFORMIN,GELDANAMYCIN,31,660,34,-0.555,0,0
METFORMIN,LAPATINIB,31,660,545,-2.4475,0,0
METFORMIN,SORAFENIB,31,660,142,2.7125,0,1
METFORMIN,SUNITINIB,31,660,727,5.3225,0,1
METHOTREXATE,BORTEZOMIB,31,285,130,-2.666,0,0
METHOTREXATE,DASATINIB,31,285,121,-4.5825,0,0
METHOTREXATE,ERLOTINIB,31,285,251,-0.55,0,0
METHOTREXATE,GELDANAMYCIN,31,285,34,-6.435,0,0
METHOTREXATE,LAPATINIB,31,285,545,-3.88,0,0
METHOTREXATE,SORAFENIB,31,285,142,-3.86,0,0
METHOTREXATE,SUNITINIB,31,285,727,-4.9625,0,0
PACLITAXEL,BORTEZOMIB,31,702,130,0.532,0,1
PACLITAXEL,DASATINIB,31,702,121,5.616,0,1
PACLITAXEL,ERLOTINIB,31,702,251,-1.2,0,0
PACLITAXEL,GELDANAMYCIN,31,702,34,0.2175,0,1
PACLITAXEL,LAPATINIB,31,702,545,5.874,0,1
PACLITAXEL,SORAFENIB,31,702,142,5.922,0,1
PACLITAXEL,SUNITINIB,31,702,727,7.914,0,1
SUNITINIB,BORTEZOMIB,31,727,130,2.088,0,1
SUNITINIB,DASATINIB,31,727,121,22.5775,0,1
SUNITINIB,ERLOTINIB,31,727,251,4.282,0,1
SUNITINIB,GELDANAMYCIN,31,727,34,14.85,0,1
SUNITINIB,LAPATINIB,31,727,545,7.77,0,1
SUNITINIB,SORAFENIB,31,727,142,8.27,0,1
SUNITINIB,TOPOTECAN,31,727,287,3.808,0,1
TOPOTECAN,SORAFENIB,31,287,142,1.6375,0,1
VINBLASTINE,BORTEZOMIB,31,650,130,-0.4475,0,0
VINBLASTINE,DASATINIB,31,650,121,-0.3025,0,0
VINBLASTINE,ERLOTINIB,31,650,251,11.77,0,1
VINBLASTINE,GELDANAMYCIN,31,650,34,-2.065,0,0
VINBLASTINE,LAPATINIB,31,650,545,-1.13,0,0
VINBLASTINE,SORAFENIB,31,650,142,10.1525,0,1
VINBLASTINE,SUNITINIB,31,650,727,5.3275,0,1
VINORELBINE,BORTEZOMIB,31,332,130,1.4125,0,1
VINORELBINE,DASATINIB,31,332,121,6.145,0,1
VINORELBINE,ERLOTINIB,31,332,251,6.2975,0,1
VINORELBINE,GELDANAMYCIN,31,332,34,2.51,0,1
VINORELBINE,LAPATINIB,31,332,545,2.495,0,1
VINORELBINE,SORAFENIB,31,332,142,4.13,0,1
VINORELBINE,SUNITINIB,31,332,727,8.5725,0,1
5-FU,BORTEZOMIB,64,663,130,-4.0125,0,0
5-FU,DASATINIB,64,663,121,2.3975,0,1
5-FU,ERLOTINIB,64,663,251,-1.59,0,0
5-FU,GELDANAMYCIN,64,663,34,3.205,0,1
5-FU,LAPATINIB,64,663,545,-4.885,0,0
5-FU,SORAFENIB,64,663,142,1.7125,0,1
5-FU,SUNITINIB,64,663,727,-0.225,0,0
BORTEZOMIB,DASATINIB,64,130,121,5.27,0,1
BORTEZOMIB,GELDANAMYCIN,64,130,34,1.9875,0,1
BORTEZOMIB,SORAFENIB,64,130,142,3.3025,0,1
BORTEZOMIB,TOPOTECAN,64,130,287,-0.155,0,0
DASATINIB,GELDANAMYCIN,64,121,34,-0.205,0,0
DASATINIB,SORAFENIB,64,121,142,12.705,0,1
DASATINIB,TOPOTECAN,64,121,287,1.825,0,1
DEXAMETHASONE,BORTEZOMIB,64,205,130,3.0525,0,1
DEXAMETHASONE,DASATINIB,64,205,121,9.8325,0,1
DEXAMETHASONE,ERLOTINIB,64,205,251,-1.6325,0,0
DEXAMETHASONE,GELDANAMYCIN,64,205,34,5.985,0,1
DEXAMETHASONE,LAPATINIB,64,205,545,1.2475,0,1
DEXAMETHASONE,SORAFENIB,64,205,142,5.5975,0,1
DEXAMETHASONE,SUNITINIB,64,205,727,7.6775,0,1
DOXORUBICIN,BORTEZOMIB,64,103,130,-0.965,0,0
DOXORUBICIN,DASATINIB,64,103,121,3.9675,0,1
DOXORUBICIN,ERLOTINIB,64,103,251,0.19,0,1
DOXORUBICIN,GELDANAMYCIN,64,103,34,0.4475,0,1
DOXORUBICIN,LAPATINIB,64,103,545,1.7875,0,1
DOXORUBICIN,SORAFENIB,64,103,142,0.5725,0,1
DOXORUBICIN,SUNITINIB,64,103,727,-4.0175,0,0
ERLOTINIB,BORTEZOMIB,64,251,130,-1.9675,0,0
ERLOTINIB,DASATINIB,64,251,121,1.655,0,1
ERLOTINIB,GELDANAMYCIN,64,251,34,6.5425,0,1
ERLOTINIB,SORAFENIB,64,251,142,2.9425,0,1
ERLOTINIB,TOPOTECAN,64,251,287,2.9225,0,1
ETOPOSIDE,BORTEZOMIB,64,324,130,-0.775,0,0
ETOPOSIDE,DASATINIB,64,324,121,2.4825,0,1
ETOPOSIDE,ERLOTINIB,64,324,251,3.4025,0,1
ETOPOSIDE,GELDANAMYCIN,64,324,34,2.0025,0,1
ETOPOSIDE,LAPATINIB,64,324,545,-3.0175,0,0
ETOPOSIDE,SORAFENIB,64,324,142,0.675,0,1
ETOPOSIDE,SUNITINIB,64,324,727,-7.7575,0,0
GELDANAMYCIN,SORAFENIB,64,34,142,5.34,0,1
GELDANAMYCIN,TOPOTECAN,64,34,287,-0.24,0,0
GEMCITABINE,BORTEZOMIB,64,468,130,4.7075,0,1
GEMCITABINE,DASATINIB,64,468,121,-2.06,0,0
GEMCITABINE,ERLOTINIB,64,468,251,-4.1325,0,0
GEMCITABINE,GELDANAMYCIN,64,468,34,4.215,0,1
GEMCITABINE,LAPATINIB,64,468,545,-7.4675,0,0
GEMCITABINE,SORAFENIB,64,468,142,2.2575,0,1
GEMCITABINE,SUNITINIB,64,468,727,0.8625,0,1
LAPATINIB,BORTEZOMIB,64,545,130,0.37,0,1
LAPATINIB,DASATINIB,64,545,121,8.65,0,1
LAPATINIB,ERLOTINIB,64,545,251,-5.6475,0,0
LAPATINIB,GELDANAMYCIN,64,545,34,7.3225,0,1
LAPATINIB,SORAFENIB,64,545,142,10.59,0,1
LAPATINIB,TOPOTECAN,64,545,287,0.125,0,1
METFORMIN,BORTEZOMIB,64,660,130,-0.86,0,0
METFORMIN,DASATINIB,64,660,121,4.51,0,1
METFORMIN,ERLOTINIB,64,660,251,-4.8675,0,0
METFORMIN,GELDANAMYCIN,64,660,34,1.22,0,1
METFORMIN,LAPATINIB,64,660,545,-0.0075,0,0
METFORMIN,SORAFENIB,64,660,142,4.0125,0,1
METFORMIN,SUNITINIB,64,660,727,-5.3775,0,0
METHOTREXATE,BORTEZOMIB,64,285,130,0.325,0,1
METHOTREXATE,DASATINIB,64,285,121,4.7125,0,1
METHOTREXATE,ERLOTINIB,64,285,251,-3.2425,0,0
METHOTREXATE,GELDANAMYCIN,64,285,34,3.53,0,1
METHOTREXATE,LAPATINIB,64,285,545,-2.7625,0,0
METHOTREXATE,SORAFENIB,64,285,142,4.2025,0,1
METHOTREXATE,SUNITINIB,64,285,727,-3.1325,0,0
PACLITAXEL,BORTEZOMIB,64,702,130,-0.31,0,0
PACLITAXEL,DASATINIB,64,702,121,9.035,0,1
PACLITAXEL,ERLOTINIB,64,702,251,2.97,0,1
PACLITAXEL,GELDANAMYCIN,64,702,34,2.45,0,1
PACLITAXEL,LAPATINIB,64,702,545,3.265,0,1
PACLITAXEL,SORAFENIB,64,702,142,3.66,0,1
PACLITAXEL,SUNITINIB,64,702,727,4.175,0,1
SUNITINIB,BORTEZOMIB,64,727,130,-1.82,0,0
SUNITINIB,DASATINIB,64,727,121,12.935,0,1
SUNITINIB,ERLOTINIB,64,727,251,-0.7075,0,0
SUNITINIB,GELDANAMYCIN,64,727,34,6.5675,0,1
SUNITINIB,LAPATINIB,64,727,545,14.0525,0,1
SUNITINIB,SORAFENIB,64,727,142,6.315,0,1
