Drug1,Drug2,cell,drug1_db,drug2_db,synergy,sideeffect,synergistic
GELDANAMYCIN,SORAFENIB,0,631,657,1.5125,0,1
GELDANAMYCIN,TOPOTECAN,0,631,555,4.8825,0,1
GEMCITABINE,BORTEZOMIB,0,320,710,14.2025,0,1
GEMCITABINE,DASATINIB,0,320,495,21.1325,0,1
GEMCITABINE,ERLOTINIB,0,320,529,5.97,0,1
GEMCITABINE,GELDANAMYCIN,0,320,631,15.8,0,1
GEMCITABINE,LAPATINIB,0,320,324,5.29,0,1
GEMCITABINE,SORAFENIB,0,320,657,-0.405,0,0
GEMCITABINE,SUNITINIB,0,320,667,5.0725,0,1
LAPATINIB,BORTEZOMIB,0,324,710,22.55,0,1
LAPATINIB,DASATINIB,0,324,495,7.475,0,1
LAPATINIB,ERLOTINIB,0,324,529,0.9425,0,1
LAPATINIB,GELDANAMYCIN,0,324,631,12.2875,0,1
LAPATINIB,SORAFENIB,0,324,657,3.265,0,1
LAPATINIB,TOPOTECAN,0,324,555,-1.9275,0,0
METFORMIN,BORTEZOMIB,0,425,710,4.1925,0,1
METFORMIN,DASATINIB,0,425,495,3.7875,0,1
METFORMIN,ERLOTINIB,0,425,529,3.35,0,1
METFORMIN,GELDANAMYCIN,0,425,631,1.8425,0,1
METFORMIN,LAPATINIB,0,425,324,7.1575,0,1
METFORMIN,SORAFENIB,0,425,657,2.8025,0,1
METFORMIN,SUNITINIB,0,425,667,10.225,0,1
METHOTREXATE,BORTEZOMIB,0,737,710,4.5225,0,1
METHOTREXATE,DASATINIB,0,737,495,2.3075,0,1
METHOTREXATE,ERLOTINIB,0,737,529,1.3725,0,1
METHOTREXATE,GELDANAMYCIN,0,737,631,1.78,0,1
METHOTREXATE,LAPATINIB,0,737,324,2.4075,0,1
METHOTREXATE,SORAFENIB,0,737,657,-1.535,0,0
METHOTREXATE,SUNITINIB,0,737,667,-0.5325,0,0
PACLITAXEL,BORTEZOMIB,0,477,710,14.225,0,1
PACLITAXEL,DASATINIB,0,477,495,3.3375,0,1
PACLITAXEL,ERLOTINIB,0,477,529,7.965,0,1
PACLITAXEL,GELDANAMYCIN,0,477,631,2.1225,0,1
PACLITAXEL,LAPATINIB,0,477,324,20.705,0,1
PACLITAXEL,SORAFENIB,0,477,657,1.58,0,1
PACLITAXEL,SUNITINIB,0,477,667,13.355,0,1
SUNITINIB,BORTEZOMIB,0,667,710,16.0825,0,1
SUNITINIB,DASATINIB,0,667,495,14.695,0,1
SUNITINIB,ERLOTINIB,0,667,529,8.54,0,1
SUNITINIB,GELDANAMYCIN,0,667,631,10.8475,0,1
SUNITINIB,LAPATINIB,0,667,324,12.0325,0,1
SUNITINIB,SORAFENIB,0,667,657,3.6725,0,1
SUNITINIB,TOPOTECAN,0,667,555,1.8975,0,1
TOPOTECAN,SORAFENIB,0,555,657,-1.375,0,0
VINBLASTINE,BORTEZOMIB,0,730,710,15.525,0,1
VINBLASTINE,DASATINIB,0,730,495,3.735,0,1
VINBLASTINE,ERLOTINIB,0,730,529,10.7275,0,1
VINBLASTINE,GELDANAMYCIN,0,730,631,2.0325,0,1
VINBLASTINE,LAPATINIB,0,730,324,7.4575,0,1
VINBLASTINE,SORAFENIB,0,730,657,5.105,0,1
VINBLASTINE,SUNITINIB,0,730,667,15.1925,0,1
VINORELBINE,BORTEZOMIB,0,380,710,15.7075,0,1
VINORELBINE,DASATINIB,0,380,495,4.5975,0,1
VINORELBINE,ERLOTINIB,0,380,529,14.045,0,1
VINORELBINE,GELDANAMYCIN,0,380,631,2.27,0,1
VINORELBINE,LAPATINIB,0,380,324,16.5475,0,1
VINORELBINE,SORAFENIB,0,380,657,4.775,0,1
VINORELBINE,SUNITINIB,0,380,667,15.1525,0,1
5-FU,BORTEZOMIB,73,400,710,2.1625,0,1
5-FU,DASATINIB,73,400,495,4.585,0,1
5-FU,ERLOTINIB,73,400,529,1.4,0,1
5-FU,GELDANAMYCIN,73,400,631,-2.41,0,0
5-FU,LAPATINIB,73,400,324,0.05,0,1
5-FU,SORAFENIB,73,400,657,5.7275,0,1
5-FU,SUNITINIB,73,400,667,6.5725,0,1
BORTEZOMIB,DASATINIB,73,710,495,1.9175,0,1
BORTEZOMIB,GELDANAMYCIN,73,710,631,0.5025,0,1
BORTEZOMIB,SORAFENIB,73,710,657,4.9575,0,1
BORTEZOMIB,TOPOTECAN,73,710,555,3.17,0,1
DASATINIB,GELDANAMYCIN,73,495,631,2.1325,0,1
DASATINIB,SORAFENIB,73,495,657,8.6425,0,1
DASATINIB,TOPOTECAN,73,495,555,-2.425,0,0
DEXAMETHASONE,BORTEZOMIB,73,481,710,2.32,0,1
DEXAMETHASONE,DASATINIB,73,481,495,3.1325,0,1
DEXAMETHASONE,ERLOTINIB,73,481,529,2.025,0,1
DEXAMETHASONE,GELDANAMYCIN,73,481,631,2.2875,0,1
DEXAMETHASONE,LAPATINIB,73,481,324,-0.92,0,0
DEXAMETHASONE,SORAFENIB,73,481,657,12.095,0,1
DEXAMETHASONE,SUNITINIB,73,481,667,13.9475,0,1
DOXORUBICIN,BORTEZOMIB,73,655,710,0.395,0,1
DOXORUBICIN,DASATINIB,73,655,495,0.7325,0,1
DOXORUBICIN,ERLOTINIB,73,655,529,-5.2875,0,0
DOXORUBICIN,GELDANAMYCIN,73,655,631,-5.6775,0,0
DOXORUBICIN,LAPATINIB,73,655,324,2.3675,0,1
DOXORUBICIN,SORAFENIB,73,655,657,-0.7375,0,0
DOXORUBICIN,SUNITINIB,73,655,667,-7.1725,0,0
ERLOTINIB,BORTEZOMIB,73,529,710,1.67,0,1
ERLOTINIB,DASATINIB,73,529,495,15.925,0,1
ERLOTINIB,GELDANAMYCIN,73,529,631,5.9125,0,1
ERLOTINIB,SORAFENIB,73,529,657,8.4575,0,1
ERLOTINIB,TOPOTECAN,73,529,555,4.255,0,1
ETOPOSIDE,BORTEZOMIB,73,595,710,0.9625,0,1
ETOPOSIDE,DASATINIB,73,595,495,2.825,0,1
ETOPOSIDE,ERLOTINIB,73,595,529,3.6375,0,1
ETOPOSIDE,GELDANAMYCIN,73,595,631,-2.1925,0,0
ETOPOSIDE,LAPATINIB,73,595,324,8.9,0,1
ETOPOSIDE,SORAFENIB,73,595,657,5.835,0,1
ETOPOSIDE,SUNITINIB,73,595,667,-4.9775,0,0
GELDANAMYCIN,SORAFENIB,73,631,657,7.75,0,1
GELDANAMYCIN,TOPOTECAN,73,631,555,1.2925,0,1
GEMCITABINE,BORTEZOMIB,73,320,710,2.7675,0,1
GEMCITABINE,DASATINIB,73,320,495,1.7225,0,1
GEMCITABINE,ERLOTINIB,73,320,529,3.1325,0,1
GEMCITABINE,GELDANAMYCIN,73,320,631,-1.785,0,0
GEMCITABINE,LAPATINIB,73,320,324,-4.1175,0,0
GEMCITABINE,SORAFENIB,73,320,657,3.3075,0,1
GEMCITABINE,SUNITINIB,73,320,667,-3.05,0,0
LAPATINIB,BORTEZOMIB,73,324,710,2.665,0,1
LAPATINIB,DASATINIB,73,324,495,16.68,0,1
LAPATINIB,ERLOTINIB,73,324,529,2.105,0,1
LAPATINIB,GELDANAMYCIN,73,324,631,8.415,0,1
LAPATINIB,SORAFENIB,73,324,657,13.1475,0,1
LAPATINIB,TOPOTECAN,73,324,555,2.955,0,1
METFORMIN,BORTEZOMIB,73,425,710,1.8425,0,1
METFORMIN,DASATINIB,73,425,495,3.9125,0,1
METFORMIN,ERLOTINIB,73,425,529,3.41,0,1
METFORMIN,GELDANAMYCIN,73,425,631,2.5975,0,1
METFORMIN,LAPATINIB,73,425,324,-2.08,0,0
METFORMIN,SORAFENIB,73,425,657,9.025,0,1
METFORMIN,SUNITINIB,73,425,667,3.64,0,1
METHOTREXATE,BORTEZOMIB,73,737,710,0.8825,0,1
METHOTREXATE,DASATINIB,73,737,495,-3.2975,0,0
METHOTREXATE,ERLOTINIB,73,737,529,-1.565,0,0
METHOTREXATE,GELDANAMYCIN,73,737,631,-1.6575,0,0
METHOTREXATE,LAPATINIB,73,737,324,-3.265,0,0
METHOTREXATE,SORAFENIB,73,737,657,6.5475,0,1
METHOTREXATE,SUNITINIB,73,737,667,-3.7425,0,0
PACLITAXEL,BORTEZOMIB,73,477,710,1.9325,0,1
PACLITAXEL,DASATINIB,73,477,495,7.0025,0,1
PACLITAXEL,ERLOTINIB,73,477,529,6.7325,0,1
PACLITAXEL,GELDANAMYCIN,73,477,631,-3.28,0,0
PACLITAXEL,LAPATINIB,73,477,324,16.85,0,1
PACLITAXEL,SORAFENIB,73,477,657,10.2825,0,1
PACLITAXEL,SUNITINIB,73,477,667,5.0825,0,1
SUNITINIB,BORTEZOMIB,73,667,710,1.84,0,1
SUNITINIB,DASATINIB,73,667,495,14.785,0,1
SUNITINIB,ERLOTINIB,73,667,529,11.0625,0,1
SUNITINIB,GELDANAMYCIN,73,667,631,9.1175,0,1
SUNITINIB,LAPATINIB,73,667,324,14.1625,0,1
SUNITINIB,SORAFENIB,73,667,657,6.1625,0,1
SUNITINIB,TOPOTECAN,73,667,555,-9.2525,0,0
TOPOTECAN,SORAFENIB,73,555,657,7.8425,0,1
VINBLASTINE,BORTEZOMIB,73,730,710,0.235,0,1
VINBLASTINE,DASATINIB,73,730,495,4.87,0,1
VINBLASTINE,ERLOTINIB,73,730,529,6.545,0,1
VINBLASTINE,GELDANAMYCIN,73,730,631,-4.4275,0,0
VINBLASTINE,LAPATINIB,73,730,324,7.4275,0,1
VINBLASTINE,SORAFENIB,73,730,657,12.42,0,1
VINBLASTINE,SUNITINIB,73,730,667,3.8675,0,1
VINORELBINE,BORTEZOMIB,73,380,710,-1.8225,0,0
VINORELBINE,DASATINIB,73,380,495,5.2875,0,1
VINORELBINE,ERLOTINIB,73,380,529,14.105,0,1
VINORELBINE,GELDANAMYCIN,73,380,631,-4.78,0,0
VINORELBINE,LAPATINIB,73,380,324,10.22,0,1
VINORELBINE,SORAFENIB,73,380,657,10.1975,0,1
VINORELBINE,SUNITINIB,73,380,667,8.1725,0,1
5-FU,BORTEZOMIB,37,400,710,4.4425,0,1
5-FU,DASATINIB,37,400,495,0.96,0,1
5-FU,ERLOTINIB,37,400,529,8.9825,0,1
5-FU,GELDANAMYCIN,37,400,631,-4.03,0,0
5-FU,LAPATINIB,37,400,324,-0.04,0,0
5-FU,SORAFENIB,37,400,657,2.015,0,1
5-FU,SUNITINIB,37,400,667,9.585,0,1
BORTEZOMIB,DASATINIB,37,710,495,7.015,0,1
BORTEZOMIB,GELDANAMYCIN,37,710,631,5.66,0,1
BORTEZOMIB,SORAFENIB,37,710,657,5.5025,0,1
BORTEZOMIB,TOPOTECAN,37,710,555,3.885,0,1
DASATINIB,GELDANAMYCIN,37,495,631,-0.255,0,0
DASATINIB,SORAFENIB,37,495,657,7.1725,0,1
DASATINIB,TOPOTECAN,37,495,555,-0.9775,0,0
DEXAMETHASONE,BORTEZOMIB,37,481,710,13.79,0,1
DEXAMETHASONE,DASATINIB,37,481,495,4.6425,0,1
DEXAMETHASONE,ERLOTINIB,37,481,529,9.2125,0,1
DEXAMETHASONE,GELDANAMYCIN,37,481,631,10.7175,0,1
DEXAMETHASONE,LAPATINIB,37,481,324,3.995,0,1
DEXAMETHASONE,SORAFENIB,37,481,657,11.2525,0,1
DEXAMETHASONE,SUNITINIB,37,481,667,13.53,0,1
DOXORUBICIN,BORTEZOMIB,37,655,710,1.9625,0,1
DOXORUBICIN,DASATINIB,37,655,495,1.1925,0,1
DOXORUBICIN,ERLOTINIB,37,655,529,2.5675,0,1
DOXORUBICIN,GELDANAMYCIN,37,655,631,0.7175,0,1
DOXORUBICIN,LAPATINIB,37,655,324,0.85,0,1
DOXORUBICIN,SORAFENIB,37,655,657,-2.0275,0,0
DOXORUBICIN,SUNITINIB,37,655,667,-2.58,0,0
ERLOTINIB,BORTEZOMIB,37,529,710,8.0225,0,1
ERLOTINIB,DASATINIB,37,529,495,9.185,0,1
ERLOTINIB,GELDANAMYCIN,37,529,631,8.035,0,1
ERLOTINIB,SORAFENIB,37,529,657,8.315,0,1
ERLOTINIB,TOPOTECAN,37,529,555,12.635,0,1
ETOPOSIDE,BORTEZOMIB,37,595,710,2.895,0,1
ETOPOSIDE,DASATINIB,37,595,495,-0.9125,0,0
ETOPOSIDE,ERLOTINIB,37,595,529,11.16,0,1
ETOPOSIDE,GELDANAMYCIN,37,595,631,3.89,0,1
ETOPOSIDE,LAPATINIB,37,595,324,2.6325,0,1
ETOPOSIDE,SORAFENIB,37,595,657,1.11,0,1
ETOPOSIDE,SUNITINIB,37,595,667,-3.0225,0,0
GELDANAMYCIN,SORAFENIB,37,631,657,4.1325,0,1
GELDANAMYCIN,TOPOTECAN,37,631,555,4.5725,0,1
GEMCITABINE,BORTEZOMIB,37,320,710,5.57,0,1
GEMCITABINE,DASATINIB,37,320,495,9.345,0,1
GEMCITABINE,ERLOTINIB,37,320,529,7.0725,0,1
GEMCITABINE,GELDANAMYCIN,37,320,631,7.22,0,1
GEMCITABINE,LAPATINIB,37,320,324,0.63,0,1
GEMCITABINE,SORAFENIB,37,320,657,-0.8825,0,0
GEMCITABINE,SUNITINIB,37,320,667,2.77,0,1
LAPATINIB,BORTEZOMIB,37,324,710,8.69,0,1
LAPATINIB,DASATINIB,37,324,495,-2.84,0,0
LAPATINIB,ERLOTINIB,37,324,529,1.5675,0,1
LAPATINIB,GELDANAMYCIN,37,324,631,2.5875,0,1
LAPATINIB,SORAFENIB,37,324,657,6.815,0,1
LAPATINIB,TOPOTECAN,37,324,555,1.49,0,1
METFORMIN,BORTEZOMIB,37,425,710,5.6325,0,1
METFORMIN,DASATINIB,37,425,495,-2.27,0,0
METFORMIN,ERLOTINIB,37,425,529,2.5425,0,1
METFORMIN,GELDANAMYCIN,37,425,631,-4.4175,0,0
METFORMIN,LAPATINIB,37,425,324,-2.7,0,0
METFORMIN,SORAFENIB,37,425,657,4.35,0,1
METFORMIN,SUNITINIB,37,425,667,2.565,0,1
METHOTREXATE,BORTEZOMIB,37,737,710,4.25,0,1
METHOTREXATE,DASATINIB,37,737,495,4.06,0,1
METHOTREXATE,ERLOTINIB,37,737,529,13.155,0,1
METHOTREXATE,GELDANAMYCIN,37,737,631,0.4325,0,1
METHOTREXATE,LAPATINIB,37,737,324,7.9875,0,1
METHOTREXATE,SORAFENIB,37,737,657,5.6175,0,1
METHOTREXATE,SUNITINIB,37,737,667,0.595,0,1
PACLITAXEL,BORTEZOMIB,37,477,710,3.695,0,1
PACLITAXEL,DASATINIB,37,477,495,6.45,0,1
PACLITAXEL,ERLOTINIB,37,477,529,13.4375,0,1
PACLITAXEL,GELDANAMYCIN,37,477,631,4.7375,0,1
PACLITAXEL,LAPATINIB,37,477,324,15.095,0,1
PACLITAXEL,SORAFENIB,37,477,657,7.0925,0,1
PACLITAXEL,SUNITINIB,37,477,667,10.2625,0,1
SUNITINIB,BORTEZOMIB,37,667,710,4.425,0,1
SUNITINIB,DASATINIB,37,667,495,13.625,0,1
SUNITINIB,ERLOTINIB,37,667,529,13.005,0,1
SUNITINIB,GELDANAMYCIN,37,667,631,8.1575,0,1
SUNITINIB,LAPATINIB,37,667,324,4.0125,0,1
SUNITINIB,SORAFENIB,37,667,657,5.405,0,1
SUNITINIB,TOPOTECAN,37,667,555,-0.715,0,0
TOPOTECAN,SORAFENIB,37,555,657,7.975,0,1
VINBLASTINE,BORTEZOMIB,37,730,710,3.8225,0,1
VINBLASTINE,DASATINIB,37,730,495,0.53,0,1
VINBLASTINE,ERLOTINIB,37,730,529,13.3875,0,1
VINBLASTINE,GELDANAMYCIN,37,730,631,-3.81,0,0
VINBLASTINE,LAPATINIB,37,730,324,4.425,0,1
VINBLASTINE,SORAFENIB,37,730,657,10.275,0,1
VINBLASTINE,SUNITINIB,37,730,667,1.0475,0,1
VINORELBINE,BORTEZOMIB,37,380,710,5.2525,0,1
VINORELBINE,DASATINIB,37,380,495,8.02,0,1
VINORELBINE,ERLOTINIB,37,380,529,16.3025,0,1
VINORELBINE,GELDANAMYCIN,37,380,631,1.4675,0,1
VINORELBINE,LAPATINIB,37,380,324,12.4825,0,1
VINORELBINE,SORAFENIB,37,380,657,7.5975,0,1
VINORELBINE,SUNITINIB,37,380,667,9.6075,0,1
5-FU,BORTEZOMIB,49,400,710,0.598,0,1
5-FU,DASATINIB,49,400,495,3.512,0,1
5-FU,ERLOTINIB,49,400,529,2.558,0,1
5-FU,GELDANAMYCIN,49,400,631,2.95,0,1
5-FU,LAPATINIB,49,400,324,-1.694,0,0
5-FU,SORAFENIB,49,400,657,1.818,0,1
5-FU,SUNITINIB,49,400,667,7.964,0,1
BORTEZOMIB,DASATINIB,49,710,495,2.3225,0,1
BORTEZOMIB,GELDANAMYCIN,49,710,631,1.7325,0,1
BORTEZOMIB,SORAFENIB,49,710,657,1.58,0,1
BORTEZOMIB,TOPOTECAN,49,710,555,1.8375,0,1
DASATINIB,GELDANAMYCIN,49,495,631,14.845,0,1
DASATINIB,SORAFENIB,49,495,657,9.764,0,1
DASATINIB,TOPOTECAN,49,495,555,5.906,0,1
DEXAMETHASONE,BORTEZOMIB,49,481,710,0.6475,0,1
DEXAMETHASONE,DASATINIB,49,481,495,1.18,0,1
DEXAMETHASONE,ERLOTINIB,49,481,529,-5.1925,0,0
DEXAMETHASONE,GELDANAMYCIN,49,481,631,-0.395,0,0
DEXAMETHASONE,LAPATINIB,49,481,324,-4.47,0,0
DEXAMETHASONE,SORAFENIB,49,481,657,0.24,0,1
DEXAMETHASONE,SUNITINIB,49,481,667,3.795,0,1
DOXORUBICIN,BORTEZOMIB,49,655,710,0.5675,0,1
DOXORUBICIN,DASATINIB,49,655,495,7.7325,0,1
DOXORUBICIN,ERLOTINIB,49,655,529,3.105,0,1
DOXORUBICIN,GELDANAMYCIN,49,655,631,0.5775,0,1
DOXORUBICIN,LAPATINIB,49,655,324,2.76,0,1
DOXORUBICIN,SORAFENIB,49,655,657,-4.0425,0,0
DOXORUBICIN,SUNITINIB,49,655,667,-0.4825,0,0
ERLOTINIB,BORTEZOMIB,49,529,710,1.192,0,1
ERLOTINIB,DASATINIB,49,529,495,1.185,0,1
ERLOTINIB,GELDANAMYCIN,49,529,631,9.835,0,1
ERLOTINIB,SORAFENIB,49,529,657,2.0775,0,1
ERLOTINIB,TOPOTECAN,49,529,555,9.5075,0,1
ETOPOSIDE,BORTEZOMIB,49,595,710,1.265,0,1
ETOPOSIDE,DASATINIB,49,595,495,9.3775,0,1
ETOPOSIDE,ERLOTINIB,49,595,529,9.15,0,1
ETOPOSIDE,GELDANAMYCIN,49,595,631,2.2625,0,1
ETOPOSIDE,LAPATINIB,49,595,324,5.575,0,1
ETOPOSIDE,SORAFENIB,49,595,657,2.7825,0,1
ETOPOSIDE,SUNITINIB,49,595,667,5.4475,0,1
GELDANAMYCIN,SORAFENIB,49,631,657,3.0575,0,1
GELDANAMYCIN,TOPOTECAN,49,631,555,1.7075,0,1
GEMCITABINE,BORTEZOMIB,49,320,710,0.085,0,1
GEMCITABINE,DASATINIB,49,320,495,9.7625,0,1
GEMCITABINE,ERLOTINIB,49,320,529,1.2025,0,1
GEMCITABINE,GELDANAMYCIN,49,320,631,-6.91,0,0
GEMCITABINE,LAPATINIB,49,320,324,-5.2275,0,0
GEMCITABINE,SORAFENIB,49,320,657,-5.0275,0,0
GEMCITABINE,SUNITINIB,49,320,667,0.4825,0,1
LAPATINIB,BORTEZOMIB,49,324,710,-0.988,0,0
LAPATINIB,DASATINIB,49,324,495,-0.695,0,0
LAPATINIB,ERLOTINIB,49,324,529,-3.294,0,0
LAPATINIB,GELDANAMYCIN,49,324,631,3.005,0,1
LAPATINIB,SORAFENIB,49,324,657,4.1,0,1
LAPATINIB,TOPOTECAN,49,324,555,-0.924,0,0
METFORMIN,BORTEZOMIB,49,425,710,-0.67,0,0
METFORMIN,DASATINIB,49,425,495,2.575,0,1
METFORMIN,ERLOTINIB,49,425,529,-3.9225,0,0
METFORMIN,GELDANAMYCIN,49,425,631,-0.555,0,0
METFORMIN,LAPATINIB,49,425,324,-2.4475,0,0
METFORMIN,SORAFENIB,49,425,657,2.7125,0,1
METFORMIN,SUNITINIB,49,425,667,5.3225,0,1
METHOTREXATE,BORTEZOMIB,49,737,710,-2.666,0,0
METHOTREXATE,DASATINIB,49,737,495,-4.5825,0,0
METHOTREXATE,ERLOTINIB,49,737,529,-0.55,0,0
METHOTREXATE,GELDANAMYCIN,49,737,631,-6.435,0,0
METHOTREXATE,LAPATINIB,49,737,324,-3.88,0,0
METHOTREXATE,SORAFENIB,49,737,657,-3.86,0,0
METHOTREXATE,SUNITINIB,49,737,667,-4.9625,0,0
PACLITAXEL,BORTEZOMIB,49,477,710,0.532,0,1
PACLITAXEL,DASATINIB,49,477,495,5.616,0,1
PACLITAXEL,ERLOTINIB,49,477,529,-1.2,0,0
PACLITAXEL,GELDANAMYCIN,49,477,631,0.2175,0,1
PACLITAXEL,LAPATINIB,49,477,324,5.874,0,1
PACLITAXEL,SORAFENIB,49,477,657,5.922,0,1
PACLITAXEL,SUNITINIB,49,477,667,7.914,0,1
SUNITINIB,BORTEZOMIB,49,667,710,2.088,0,1
SUNITINIB,DASATINIB,49,667,495,22.5775,0,1
SUNITINIB,ERLOTINIB,49,667,529,4.282,0,1
SUNITINIB,GELDANAMYCIN,49,667,631,14.85,0,1
SUNITINIB,LAPATINIB,49,667,324,7.77,0,1
SUNITINIB,SORAFENIB,49,667,657,8.27,0,1
SUNITINIB,TOPOTECAN,49,667,555,3.808,0,1
TOPOTECAN,SORAFENIB,49,555,657,1.6375,0,1
VINBLASTINE,BORTEZOMIB,49,730,710,-0.4475,0,0
VINBLASTINE,DASATINIB,49,730,495,-0.3025,0,0
VINBLASTINE,ERLOTINIB,49,730,529,11.77,0,1
VINBLASTINE,GELDANAMYCIN,49,730,631,-2.065,0,0
VINBLASTINE,LAPATINIB,49,730,324,-1.13,0,0
VINBLASTINE,SORAFENIB,49,730,657,10.1525,0,1
VINBLASTINE,SUNITINIB,49,730,667,5.3275,0,1
VINORELBINE,BORTEZOMIB,49,380,710,1.4125,0,1
VINORELBINE,DASATINIB,49,380,495,6.145,0,1
VINORELBINE,ERLOTINIB,49,380,529,6.2975,0,1
VINORELBINE,GELDANAMYCIN,49,380,631,2.51,0,1
VINORELBINE,LAPATINIB,49,380,324,2.495,0,1
VINORELBINE,SORAFENIB,49,380,657,4.13,0,1
VINORELBINE,SUNITINIB,49,380,667,8.5725,0,1
5-FU,BORTEZOMIB,19,400,710,-4.0125,0,0
5-FU,DASATINIB,19,400,495,2.3975,0,1
5-FU,ERLOTINIB,19,400,529,-1.59,0,0
5-FU,GELDANAMYCIN,19,400,631,3.205,0,1
5-FU,LAPATINIB,19,400,324,-4.885,0,0
5-FU,SORAFENIB,19,400,657,1.7125,0,1
5-FU,SUNITINIB,19,400,667,-0.225,0,0
BORTEZOMIB,DASATINIB,19,710,495,5.27,0,1
BORTEZOMIB,GELDANAMYCIN,19,710,631,1.9875,0,1
BORTEZOMIB,SORAFENIB,19,710,657,3.3025,0,1
BORTEZOMIB,TOPOTECAN,19,710,555,-0.155,0,0
DASATINIB,GELDANAMYCIN,19,495,631,-0.205,0,0
DASATINIB,SORAFENIB,19,495,657,12.705,0,1
DASATINIB,TOPOTECAN,19,495,555,1.825,0,1
DEXAMETHASONE,BORTEZOMIB,19,481,710,3.0525,0,1
DEXAMETHASONE,DASATINIB,19,481,495,9.8325,0,1
DEXAMETHASONE,ERLOTINIB,19,481,529,-1.6325,0,0
DEXAMETHASONE,GELDANAMYCIN,19,481,631,5.985,0,1
DEXAMETHASONE,LAPATINIB,19,481,324,1.2475,0,1
DEXAMETHASONE,SORAFENIB,19,481,657,5.5975,0,1
DEXAMETHASONE,SUNITINIB,19,481,667,7.6775,0,1
DOXORUBICIN,BORTEZOMIB,19,655,710,-0.965,0,0
DOXORUBICIN,DASATINIB,19,655,495,3.9675,0,1
DOXORUBICIN,ERLOTINIB,19,655,529,0.19,0,1
DOXORUBICIN,GELDANAMYCIN,19,655,631,0.4475,0,1
DOXORUBICIN,LAPATINIB,19,655,324,1.7875,0,1
DOXORUBICIN,SORAFENIB,19,655,657,0.5725,0,1
DOXORUBICIN,SUNITINIB,19,655,667,-4.0175,0,0
ERLOTINIB,BORTEZOMIB,19,529,710,-1.9675,0,0
ERLOTINIB,DASATINIB,19,529,495,1.655,0,1
ERLOTINIB,GELDANAMYCIN,19,529,631,6.5425,0,1
ERLOTINIB,SORAFENIB,19,529,657,2.9425,0,1
ERLOTINIB,TOPOTECAN,19,529,555,2.9225,0,1
ETOPOSIDE,BORTEZOMIB,19,595,710,-0.775,0,0
ETOPOSIDE,DASATINIB,19,595,495,2.4825,0,1
ETOPOSIDE,ERLOTINIB,19,595,529,3.4025,0,1
ETOPOSIDE,GELDANAMYCIN,19,595,631,2.0025,0,1
ETOPOSIDE,LAPATINIB,19,595,324,-3.0175,0,0
ETOPOSIDE,SORAFENIB,19,595,657,0.675,0,1
ETOPOSIDE,SUNITINIB,19,595,667,-7.7575,0,0
GELDANAMYCIN,SORAFENIB,19,631,657,5.34,0,1
GELDANAMYCIN,TOPOTECAN,19,631,555,-0.24,0,0
GEMCITABINE,BORTEZOMIB,19,320,710,4.7075,0,1
GEMCITABINE,DASATINIB,19,320,495,-2.06,0,0
GEMCITABINE,ERLOTINIB,19,320,529,-4.1325,0,0
GEMCITABINE,GELDANAMYCIN,19,320,631,4.215,0,1
GEMCITABINE,LAPATINIB,19,320,324,-7.4675,0,0
GEMCITABINE,SORAFENIB,19,320,657,2.2575,0,1
GEMCITABINE,SUNITINIB,19,320,667,0.8625,0,1
LAPATINIB,BORTEZOMIB,19,324,710,0.37,0,1
LAPATINIB,DASATINIB,19,324,495,8.65,0,1
LAPATINIB,ERLOTINIB,19,324,529,-5.6475,0,0
LAPATINIB,GELDANAMYCIN,19,324,631,7.3225,0,1
LAPATINIB,SORAFENIB,19,324,657,10.59,0,1
LAPATINIB,TOPOTECAN,19,324,555,0.125,0,1
METFORMIN,BORTEZOMIB,19,425,710,-0.86,0,0
METFORMIN,DASATINIB,19,425,495,4.51,0,1
METFORMIN,ERLOTINIB,19,425,529,-4.8675,0,0
METFORMIN,GELDANAMYCIN,19,425,631,1.22,0,1
METFORMIN,LAPATINIB,19,425,324,-0.0075,0,0
METFORMIN,SORAFENIB,19,425,657,4.0125,0,1
METFORMIN,SUNITINIB,19,425,667,-5.3775,0,0
METHOTREXATE,BORTEZOMIB,19,737,710,0.325,0,1
METHOTREXATE,DASATINIB,19,737,495,4.7125,0,1
METHOTREXATE,ERLOTINIB,19,737,529,-3.2425,0,0
METHOTREXATE,GELDANAMYCIN,19,737,631,3.53,0,1
METHOTREXATE,LAPATINIB,19,737,324,-2.7625,0,0
METHOTREXATE,SORAFENIB,19,737,657,4.2025,0,1
METHOTREXATE,SUNITINIB,19,737,667,-3.1325,0,0
PACLITAXEL,BORTEZOMIB,19,477,710,-0.31,0,0
PACLITAXEL,DASATINIB,19,477,495,9.035,0,1
PACLITAXEL,ERLOTINIB,19,477,529,2.97,0,1
PACLITAXEL,GELDANAMYCIN,19,477,631,2.45,0,1
PACLITAXEL,LAPATINIB,19,477,324,3.265,0,1
PACLITAXEL,SORAFENIB,19,477,657,3.66,0,1
PACLITAXEL,SUNITINIB,19,477,667,4.175,0,1
SUNITINIB,BORTEZOMIB,19,667,710,-1.82,0,0
SUNITINIB,DASATINIB,19,667,495,12.935,0,1
SUNITINIB,ERLOTINIB,19,667,529,-0.7075,0,0
SUNITINIB,GELDANAMYCIN,19,667,631,6.5675,0,1
SUNITINIB,LAPATINIB,19,667,324,14.0525,0,1
SUNITINIB,SORAFENIB,19,667,657,6.315,0,1
